MATERIALES;;;;;;;;;;;;;
"Importante: Los cambios realizados en esta hoja afectan a los resultados de las hojas ""Configuración"", ""Transmitancia"" y ""Condensación"".";"Importante: Los cambios realizados en esta hoja afectan a los resultados de las hojas ""Configuración"", ""Transmitancia"" y ""Condensación"".";"Importante: Los cambios realizados en esta hoja afectan a los resultados de las hojas ""Configuración"", ""Transmitancia"" y ""Condensación"".";;;;;;;;;;;
Biblioteca de materiales del complejo constructivo;;;;;;;;;;;;;
"A continuación debe seleccionar todos los materiales que serán parte del elemento constructivo a describir en la hoja ""Configuración"". Para ello debe seleccionar primero la biblioteca donde figura el material, ya sea la Biblioteca de Usuario o las Bibliotecas de Materiales por Defecto. El espesor de los materiales se modifica en la hoja ""Configuración"". Puede agregar más filas a la tabla si es necesario mediante el botón del lado derecho con el signo ""+"".";;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
N;Nombre largo;Tipo de material;Biblioteca;Material;Abreviatura;Propiedad térmica;Valor propiedad térmica;Propiedad difusión de vapor;Valor propiedad difusión de vapor;;;;
;Caucho - Butadieno, ? = 980 kg/m³;;Caucho;Butadieno;980;0,25;1000;100000;100000;;;;
;---Materiales sellantes, impermeabilizantes y otros---;;;;;;;;;;;;
;Sellantes y otros - Gel de sílice (desecante), ? = 720 kg/m³;;Sellantes y otros;Gel de sílice (desecante);720;0,13;1000;inf;inf;;;;
;Sellantes y otros - Silicona, pura, ? = 1200 kg/m³;;Sellantes y otros;Silicona, pura;1200;0,35;1000;5000;5000;;;;
;Sellantes y otros - Silicona, rellena, ? = 1450 kg/m³;;Sellantes y otros;Silicona, rellena;1450;0,50;1000;5000;5000;;;;
;Sellantes y otros - Espuma de silicona, ? = 750 kg/m³;;Sellantes y otros;Espuma de silicona;750;0,12;1000;10000;10000;;;;
;Sellantes y otros - uretano/poliuretano (quiebre térmico), ? = 1300 kg/m³;;Sellantes y otros;uretano/poliuretano (quiebre térmico);1300;0,21;1800;60;60;;;;
;Sellantes y otros - PVC, flexible, con 40% de suavisante, ? = 1200 kg/m³;;Sellantes y otros;PVC, flexible, con 40% de suavisante;1200;0,14;1000;100000;100000;;;;
;Sellantes y otros - espuma elastomérica, flexible, ? = 60-80 kg/m³;;Sellantes y otros;espuma elastomérica, flexible;60-80;0,05;1500;10000;10000;;;;
;Sellantes y otros - espuma de poliuretano (PU), ? = 70 kg/m³;;Sellantes y otros;espuma de poliuretano (PU);70;0,05;1500;60;60;;;;
;Sellantes y otros - Espuma de polietileno, ? = 70 kg/m³;;Sellantes y otros;Espuma de polietileno;70;0,05;2300;100;100;;;;
;---Yeso---;;;;;;;;;;;;
;Yeso - Yeso, ? = 600 kg/m³;;Yeso;Yeso;600;0,18;1000;10;4;;;;
;Yeso - Yeso, ? = 900 kg/m³;;Yeso;Yeso;900;0,40;1000;10;4;;;;
;Yeso - Yeso, ? = 1200 kg/m³;;Yeso;Yeso;1200;0,57;1000;10;4;;;;
;Yeso - Yeso, ? = 1500 kg/m³;;Yeso;Yeso;1500;0,80;1000;10;4;;;;
;Yeso - Yeso cartón, ? = 700 kg/m³;;Yeso;Yeso cartón;700;0,80;1000;10;4;;;;
;Yeso - Yeso, ? = 900 kg/m³;;Yeso;Yeso;900;1,00;1000;10;4;;;;
;---Enlucidos---;;;;;;;;;;;;
;Enlucidos - Enlucido de yeso aislante, ? = 600 kg/m³;;Enlucidos;Enlucido de yeso aislante;600;0,18;1000;10;6;;;;
;Enlucidos - Enlucido de yeso, ? = 1000 kg/m³;;Enlucidos;Enlucido de yeso;1000;0,40;1000;10;6;;;;
;Enlucidos - Enlucido de yeso, ? = 1300 kg/m³;;Enlucidos;Enlucido de yeso;1300;0,57;1000;10;6;;;;
;Enlucidos - Yeso, arena, ? = 1600 kg/m³;;Enlucidos;Yeso, arena;1600;0,80;1000;10;6;;;;
;Enlucidos - Cal, arena, ? = 1600 kg/m³;;Enlucidos;Cal, arena;1600;0,80;1000;10;6;;;;
;Enlucidos - Cemento, arena, ? = 1800 kg/m³;;Enlucidos;Cemento, arena;1800;1,00;1000;10;6;;;;
;---Suelos---;;;;;;;;;;;;
;suelos - Arcilla o sedimentos, ? = 1200-1800 kg/m³;;suelos;Arcilla o sedimentos;1200-1800;1,50;1670-2500;50;50;;;;
;suelos - Arena y grava, ? = 1700-2200 kg/m³;;suelos;Arena y grava;1700-2200;2,00;910-1180;50;50;;;;
;---Rocas---;;;;;;;;;;;;
;rocas - Natural, roca cristalina, ? = 2800 kg/m³;;rocas;Natural, roca cristalina;2800;3,50;1000;10000;10000;;;;
;rocas - Natural, roca sedimentaria, ? = 2600 kg/m³;;rocas;Natural, roca sedimentaria;2600;2,30;1000;250;200;;;;
;rocas - Natural, roca sedimentaria, liviana, ? = 1500 kg/m³;;rocas;Natural, roca sedimentaria, liviana;1500;0,85;1000;30;20;;;;
;rocas - Natural, porosa, por ej. lava, ? = 1600 kg/m³;;rocas;Natural, porosa, por ej. lava;1600;0,55;1000;20;15;;;;
;rocas - Basalto, ? = 2700-3000 kg/m³;;rocas;Basalto;2700-3000;3,50;1000;10000;10000;;;;
;rocas - Gneis, ? = 2400-2700 kg/m³;;rocas;Gneis;2400-2700;3,50;1000;10000;10000;;;;
;rocas - Granito, ? = 2500-2700 kg/m³;;rocas;Granito;2500-2700;2,80;1000;10000;10000;;;;
;rocas - Mármol, ? = 2800 kg/m³;;rocas;Mármol;2800;3,50;1000;10000;10000;;;;
;rocas - Pizarra, ? = 2000-2800 kg/m³;;rocas;Pizarra;2000-2800;2,20;1000;1000;800;;;;
;rocas - Piedra caliza, extra suave, ? = 1600 kg/m³;;rocas;Piedra caliza, extra suave;1600;0,85;1000;30;20;;;;
;rocas - Piedra caliza, suave, ? = 1800 kg/m³;;rocas;Piedra caliza, suave;1800;1,10;1000;40;25;;;;
;rocas - Piedra caliza, semi dura, ? = 2000 kg/m³;;rocas;Piedra caliza, semi dura;2000;1,40;1000;50;40;;;;
;rocas - Piedra caliza, dura, ? = 2200 kg/m³;;rocas;Piedra caliza, dura;2200;1,70;1000;200;150;;;;
;rocas - Piedra caliza, extra dura, ? = 2600 kg/m³;;rocas;Piedra caliza, extra dura;2600;2,30;1000;250;200;;;;
;rocas - Roca arenosa (sílice), ? = 2600 kg/m³;;rocas;Roca arenosa (sílice);2600;2,30;1000;40;30;;;;
;rocas - Piedra pómez natural, ? = 400 kg/m³;;rocas;Piedra pómez natural;400;0,12;1000;8;6;;;;
;rocas - Piedra artificial, ? = 1750 kg/m³;;rocas;Piedra artificial;1750;1,30;1000;50;40;;;;
;---Tejas---;;;;;;;;;;;;
;Tejas - Arcilla, ? = 2000 kg/m³;;Tejas;Arcilla;2000;1,00;800;40;30;;;;
;Tejas - concreto, ? = 2100 kg/m³;;Tejas;concreto;2100;1,50;100;100;60;;;;
;---Baldosas---;;;;;;;;;;;;
;Baldosas - cerámica/porcelana, ? = 2300 kg/m³;;Baldosas;cerámica/porcelana;2300;1,30;840;inf;inf;;;;
;Baldosas - Plástica, ? = 1000 kg/m³;;Baldosas;Plástica;1000;0,20;1000;10000;10000;;;;
;---Madera---;;;;;;;;;;;;
;madera - Pino, ? = 450 kg/m³;;madera;Pino;450;0,12;1600;50;20;;;;
;madera - Pino, ? = 500 kg/m³;;madera;Pino;500;0,13;1600;50;20;;;;
;madera - Pino, ? = 700 kg/m³;;madera;Pino;700;0,18;1600;200;50;;;;
;---Tableros de madera---;;;;;;;;;;;;
;Tableros de madera - Contrachapada, ? = 300 kg/m³;;Tableros de madera;Contrachapada;300;0,09;1600;150;50;;;;
;Tableros de madera - Contrachapada, ? = 500 kg/m³;;Tableros de madera;Contrachapada;500;0,13;1600;200;70;;;;
;Tableros de madera - Contrachapada, ? = 700 kg/m³;;Tableros de madera;Contrachapada;700;0,17;1600;220;90;;;;
;Tableros de madera - Contrachapada, ? = 1000 kg/m³;;Tableros de madera;Contrachapada;1000;0,24;1600;250;110;;;;
;Tableros de madera - partículas aglomeradas con cemento, ? = 1200 kg/m³;;Tableros de madera;partículas aglomeradas con cemento;1200;0,23;1500;50;30;;;;
;Tableros de madera - aglomerada, ? = 300 kg/m³;;Tableros de madera;aglomerada;300;0,10;1700;50;10;;;;
;Tableros de madera - aglomerada, ? = 600 kg/m³;;Tableros de madera;aglomerada;600;0,14;1700;50;15;;;;
;Tableros de madera - aglomerada, ? = 900 kg/m³;;Tableros de madera;aglomerada;900;0,18;1700;50;20;;;;
;Tableros de madera - OSB, ? = 650 kg/m³;;Tableros de madera;OSB;650;0,13;1700;50;30;;;;
;Tableros de madera - fibras, incluyendo MDF, ? = 250 kg/m³;;Tableros de madera;fibras, incluyendo MDF;250;0,07;1700;5;3;;;;
;Tableros de madera - fibras, incluyendo MDF, ? = 400 kg/m³;;Tableros de madera;fibras, incluyendo MDF;400;0,10;1700;10;5;;;;
;Tableros de madera - fibras, incluyendo MDF, ? = 600 kg/m³;;Tableros de madera;fibras, incluyendo MDF;600;0,14;1700;20;12;;;;
;Tableros de madera - fibras, incluyendo MDF, ? = 800 kg/m³;;Tableros de madera;fibras, incluyendo MDF;800;0,18;1700;30;20;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Biblioteca de materiales ISO 10456. Tabla 5 - Difusión de vapor de agua - espesor de aire equivalente;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;Producto/material;"Espesor de aire equivalente
Sd
m";;;;;;;;
;;;;Polietileno 0,15 mm;50;;;;;;;;
;;;;Polietileno 0,25 mm;100;;;;;;;;
;;;;Lámina de poliester 0,2 mm;50;;;;;;;;
;;;;Lámina de PVC;30;;;;;;;;
;;;;Lámina de aluminio 0,05 mm;1500;;;;;;;;
;;;;Lámina de PE 0,15 mm;8;;;;;;;;
;;;;Papel bituminoso 0,1 mm;2;;;;;;;;
;;;;Papel de aluminio 0,4 mm;10;;;;;;;;
;;;;membrana respirable;0,2;;;;;;;;
;;;;Pintura - emulsión;0,1;;;;;;;;
;;;;Pintura - gloss;3;;;;;;;;
;;;;Papel mural vinílico;2;;;;;;;;
